0.027075f,-0.023312f,0.034817f,
0.027009f,-0.02344f,0.034827f,
0.02689f,-0.023699f,0.034864f,
0.026787f,-0.02396f,0.034924f,
0.026702f,-0.024222f,0.035006f,
0.026587f,-0.024737f,0.035231f,
0.02655f,-0.025224f,0.035532f,
0.026591f,-0.025665f,0.035898f,
0.026709f,-0.026043f,0.036313f,
0.0269f,-0.026343f,0.036764f,
0.029396f,-0.025781f,0.039449f,
0.029753f,-0.025359f,0.03959f,
0.030069f,-0.024887f,0.039644f,
0.030337f,-0.024367f,0.039605f,
0.030538f,-0.023833f,0.039471f,
0.030635f,-0.023457f,0.039323f,
0.030693f,-0.02308f,0.039125f,
0.030707f,-0.022715f,0.038882f,
0.030675f,-0.022374f,0.038599f,
0.030596f,-0.022071f,0.038285f,
0.030474f,-0.021813f,0.037951f,
0.030316f,-0.021608f,0.037609f,
0.027704f,-0.021549f,0.03454f,
0.027882f,-0.021386f,0.034641f,
0.028061f,-0.021236f,0.034754f,
0.028242f,-0.0211f,0.034879f,
0.028422f,-0.020977f,0.035014f,
0.028602f,-0.020868f,0.035159f,
0.028781f,-0.020774f,0.035315f,
0.028959f,-0.020694f,0.035481f,
0.029134f,-0.020629f,0.035656f,
0.029306f,-0.020579f,0.03584f,
0.029474f,-0.020544f,0.036031f,
0.029639f,-0.020524f,0.036231f,
0.029799f,-0.020521f,0.036439f,
0.029953f,-0.020534f,0.036653f,
0.030102f,-0.020564f,0.036874f,
0.030243f,-0.020611f,0.037101f,
0.030378f,-0.020678f,0.037335f,
0.030128f,-0.021458f,0.03727f,
0.030028f,-0.021404f,0.037106f,
0.029919f,-0.021361f,0.036941f,
0.029802f,-0.02133f,0.036775f,
0.029678f,-0.021312f,0.036608f,
0.029547f,-0.021307f,0.036443f,
0.02941f,-0.021317f,0.036281f,
0.029269f,-0.02134f,0.036123f,
0.029124f,-0.021377f,0.03597f,
0.028977f,-0.021428f,0.035824f,
0.028828f,-0.021492f,0.035686f,
0.028679f,-0.021569f,0.035556f,
0.02853f,-0.021658f,0.035436f,
0.028384f,-0.021757f,0.035326f,
0.028241f,-0.021867f,0.035227f,
0.028101f,-0.021984f,0.035138f,
0.027967f,-0.022109f,0.035061f,
0.030315f,-0.020873f,0.037318f,
0.030253f,-0.021068f,0.037302f,
0.030191f,-0.021263f,0.037286f,
0.027901f,-0.021969f,0.034931f,
0.027835f,-0.021829f,0.034801f,
0.02777f,-0.021689f,0.034671f,
0.029144f,-0.020998f,0.035828f,
0.028092f,-0.021599f,0.034952f,
0.029749f,-0.020917f,0.036538f,
0.029456f,-0.020928f,0.036172f,
0.030129f,-0.021455f,0.03727f,
0.030059f,-0.021279f,0.037102f,
0.030218f,-0.020739f,0.037116f,
0.030279f,-0.020767f,0.037219f,
0.030114f,-0.021306f,0.037191f,
0.030016f,-0.020964f,0.036917f,
0.030375f,-0.02068f,0.037332f,
0.027144f,-0.023186f,0.034812f,
0.027075f,-0.023312f,0.034817f,
0.027009f,-0.02344f,0.034827f,
0.02689f,-0.023699f,0.034864f,
0.026787f,-0.02396f,0.034924f,
0.026702f,-0.024222f,0.035006f,
0.026587f,-0.024737f,0.035231f,
0.02655f,-0.025224f,0.035532f,
0.026591f,-0.025665f,0.035898f,
0.026709f,-0.026043f,0.036313f,
0.0269f,-0.026343f,0.036764f,
0.027156f,-0.026554f,0.037232f,
0.026678f,-0.022873f,0.034227f,
0.026911f,-0.023029f,0.03452f,
0.026629f,-0.027174f,0.037336f,
0.026462f,-0.027056f,0.037019f,
0.026315f,-0.026907f,0.036706f,
0.026189f,-0.026726f,0.036402f,
0.026085f,-0.026518f,0.036108f,
0.026004f,-0.026284f,0.035828f,
0.025947f,-0.026028f,0.035566f,
0.025914f,-0.025752f,0.035323f,
0.025906f,-0.025458f,0.0351f,
0.025921f,-0.025152f,0.034901f,
0.025962f,-0.024833f,0.034725f,
0.026026f,-0.024504f,0.034574f,
0.026116f,-0.024168f,0.034447f,
0.02623f,-0.023826f,0.034349f,
0.026365f,-0.023491f,0.034279f,
0.026513f,-0.023177f,0.03424f,
0.026893f,-0.026864f,0.037284f,
0.027154f,-0.026557f,0.037232f,
0.02663f,-0.027171f,0.037334f,
0.027704f,-0.021549f,0.03454f,
0.027144f,-0.023186f,0.034812f,
0.027325f,-0.022891f,0.034825f,
0.027525f,-0.022609f,0.034872f,
0.02774f,-0.022347f,0.034951f,
0.027967f,-0.022109f,0.035061f,
0.027901f,-0.021969f,0.034931f,
0.027835f,-0.021829f,0.034801f,
0.02777f,-0.021689f,0.034671f,
0.026678f,-0.022873f,0.034227f,
0.026911f,-0.023029f,0.03452f,
0.027634f,-0.021618f,0.034504f,
0.027565f,-0.021689f,0.034469f,
0.027427f,-0.021837f,0.034407f,
0.027291f,-0.021994f,0.034352f,
0.027157f,-0.02216f,0.034307f,
0.027029f,-0.022332f,0.034272f,
0.026905f,-0.022508f,0.034247f,
0.026788f,-0.022689f,0.034232f,
0.026705f,-0.022891f,0.034261f,
0.026629f,-0.027174f,0.037336f,
0.026888f,-0.027282f,0.037769f,
0.027224f,-0.027331f,0.03824f,
0.027629f,-0.027303f,0.038705f,
0.028056f,-0.027197f,0.039107f,
0.028461f,-0.027036f,0.039424f,
0.028829f,-0.026841f,0.039665f,
0.029162f,-0.026623f,0.03985f,
0.029459f,-0.026391f,0.03999f,
0.029291f,-0.025887f,0.039395f,
0.029021f,-0.026126f,0.039233f,
0.028737f,-0.026333f,0.039028f,
0.028444f,-0.026497f,0.038783f,
0.028152f,-0.026613f,0.038505f,
0.02787f,-0.026677f,0.038202f,
0.027606f,-0.026686f,0.037882f,
0.027366f,-0.026644f,0.037555f,
0.027156f,-0.026554f,0.037232f,
0.026893f,-0.026864f,0.037284f,
0.029375f,-0.026139f,0.039693f,
0.029291f,-0.025888f,0.039396f,
0.029291f,-0.025887f,0.039395f,
0.030538f,-0.0251f,0.040262f,
0.030069f,-0.024887f,0.039644f,
0.030304f,-0.024994f,0.039953f,
0.030298f,-0.025474f,0.040243f,
0.030032f,-0.025818f,0.04019f,
0.02975f,-0.026125f,0.040104f,
0.029604f,-0.026263f,0.04005f,
0.029459f,-0.026391f,0.03999f,
0.029375f,-0.026139f,0.039693f,
0.029291f,-0.025887f,0.039395f,
0.029396f,-0.025781f,0.039449f,
0.029753f,-0.025359f,0.03959f,
0.046583f,-0.025197f,0.034752f,
0.046406f,-0.025392f,0.033821f,
0.046073f,-0.025763f,0.033026f,
0.045654f,-0.026248f,0.032341f,
0.045204f,-0.026798f,0.031757f,
0.045519f,-0.026075f,0.031791f,
0.045824f,-0.025348f,0.031829f,
0.046119f,-0.024616f,0.031871f,
0.046403f,-0.023881f,0.031917f,
0.046494f,-0.024133f,0.032399f,
0.046575f,-0.024415f,0.032961f,
0.046624f,-0.024709f,0.033587f,
0.046622f,-0.025003f,0.034265f,
0.042317f,-0.028593f,0.035922f,
0.042234f,-0.028879f,0.037201f,
0.041907f,-0.02963f,0.038226f,
0.041398f,-0.030698f,0.038795f,
0.04081f,-0.031872f,0.038795f,
0.040259f,-0.032919f,0.038226f,
0.039853f,-0.033631f,0.037201f,
0.039674f,-0.033868f,0.035922f,
0.039725f,-0.033662f,0.034837f,
0.039982f,-0.033056f,0.033838f,
0.040405f,-0.032149f,0.033182f,
0.040883f,-0.031175f,0.032975f,
0.041378f,-0.030208f,0.033182f,
0.04185f,-0.029326f,0.033838f,
0.042183f,-0.028758f,0.034837f,
0.044088f,-0.019446f,0.037137f,
0.04402f,-0.018988f,0.035968f,
0.043475f,-0.018351f,0.035031f,
0.042561f,-0.017662f,0.034511f,
0.041459f,-0.017058f,0.034511f,
0.040387f,-0.016657f,0.035031f,
0.039557f,-0.01654f,0.035969f,
0.039135f,-0.016729f,0.037138f,
0.039167f,-0.017118f,0.038169f,
0.039571f,-0.017654f,0.039042f,
0.040286f,-0.018257f,0.039626f,
0.041203f,-0.018833f,0.039831f,
0.042182f,-0.019296f,0.039626f,
0.043074f,-0.019575f,0.039042f,
0.043743f,-0.019628f,0.038168f,
-0.028413f,0.000084f,0.020034f,
-0.027368f,0.002306f,0.019205f,
-0.026323f,0.004527f,0.018376f,
-0.02848f,0.008962f,0.019293f,
-0.029305f,0.006889f,0.019357f,
-0.029555f,0.004713f,0.019519f,
-0.029278f,0.002446f,0.019752f,
-0.027114f,0.005189f,0.018564f,
-0.027423f,0.005655f,0.018643f,
-0.027638f,0.006185f,0.018705f,
-0.027743f,0.00675f,0.018745f,
-0.027735f,0.007313f,0.018761f,
-0.027431f,0.008317f,0.018727f,
-0.023599f,0.008421f,0.017918f,
-0.023607f,0.007009f,0.017877f,
-0.023616f,0.005597f,0.017835f,
-0.024981f,0.008421f,0.018211f,
-0.024989f,0.007009f,0.018169f,
-0.024998f,0.005597f,0.018128f,
-0.026362f,0.008421f,0.018504f,
-0.026371f,0.007009f,0.018462f,
-0.02638f,0.005597f,0.018421f,
-0.02416f,0.004321f,0.017911f,
-0.023287f,0.004796f,0.017741f,
-0.02263f,0.005553f,0.017625f,
-0.022271f,0.006517f,0.017578f,
-0.022273f,0.007546f,0.01761f,
-0.02238f,0.007958f,0.017646f,
-0.022878f,0.008847f,0.017779f,
-0.023656f,0.009491f,0.017963f,
-0.024154f,0.009706f,0.018076f,
-0.024695f,0.009819f,0.018194f,
-0.025247f,0.009819f,0.018311f,
-0.025779f,0.00971f,0.01842f,
-0.026281f,0.009497f,0.01852f,
-0.026741f,0.009182f,0.018608f,
-0.027131f,0.00878f,0.018678f,
-0.027431f,0.008317f,0.018727f,
-0.027735f,0.007313f,0.018761f,
-0.027743f,0.00675f,0.018745f,
-0.027638f,0.006185f,0.018705f,
-0.027423f,0.005655f,0.018643f,
-0.027114f,0.005189f,0.018564f,
-0.026323f,0.004527f,0.018376f,
-0.025756f,0.00429f,0.018248f,
-0.025182f,0.00419f,0.018124f,
-0.024569f,0.004221f,0.017995f,
-0.020784f,0.013361f,0.02003f,
-0.027431f,0.008317f,0.018727f,
-0.027131f,0.00878f,0.018678f,
-0.026741f,0.009182f,0.018608f,
-0.026281f,0.009497f,0.01852f,
-0.025779f,0.00971f,0.01842f,
-0.025247f,0.009819f,0.018311f,
-0.024695f,0.009819f,0.018194f,
-0.024154f,0.009706f,0.018076f,
-0.023656f,0.009491f,0.017963f,
-0.022053f,0.01319f,0.019888f,
-0.023225f,0.012895f,0.019755f,
-0.024307f,0.012494f,0.019634f,
-0.025306f,0.011996f,0.019527f,
-0.026228f,0.011404f,0.019435f,
-0.027073f,0.010709f,0.019362f,
-0.027832f,0.0099f,0.019312f,
-0.02848f,0.008962f,0.019293f,
-0.02848f,0.008962f,0.019293f,
-0.022938f,0.010459f,0.01848f,
-0.02222f,0.011426f,0.018997f,
-0.021502f,0.012394f,0.019513f,
-0.027431f,0.008317f,0.018727f,
-0.026895f,0.009956f,0.018982f,
-0.02848f,0.008962f,0.019293f,
-0.02391f,0.011351f,0.018964f,
-0.013467f,0.010706f,0.020626f,
-0.01402f,0.011432f,0.020678f,
-0.014423f,0.011808f,0.020695f,
-0.014913f,0.012162f,0.020697f,
-0.016087f,0.012746f,0.020634f,
-0.017222f,0.013097f,0.020512f,
-0.018235f,0.013288f,0.020375f,
-0.019148f,0.013377f,0.020243f,
-0.020784f,0.013361f,0.02003f,
-0.023656f,0.009491f,0.017963f,
-0.022878f,0.008847f,0.017779f,
-0.02238f,0.007958f,0.017646f,
-0.021502f,0.012394f,0.019513f,
-0.02222f,0.011426f,0.018997f,
-0.022938f,0.010459f,0.01848f,
-0.020152f,0.008645f,0.018391f,
-0.017923f,0.009332f,0.019136f,
-0.015695f,0.010019f,0.019881f,
-0.023656f,0.009491f,0.017963f,
-0.021664f,0.011371f,0.019023f,
-0.0199f,0.010921f,0.019159f,
-0.020786f,0.013359f,0.020029f,
-0.019318f,0.010651f,0.019191f,
-0.018771f,0.010302f,0.019199f,
-0.02238f,0.007958f,0.017646f,
-0.018293f,0.009861f,0.019178f,
-0.013467f,0.010706f,0.020626f,
-0.022273f,0.007546f,0.01761f,
-0.02238f,0.007958f,0.017646f,
-0.013467f,0.010706f,0.020626f,
-0.015695f,0.010019f,0.019881f,
-0.017923f,0.009332f,0.019136f,
-0.020152f,0.008645f,0.018391f,
-0.012854f,0.00907f,0.020559f,
-0.013092f,0.009917f,0.020578f,
-0.019918f,0.007927f,0.018347f,
-0.017563f,0.008308f,0.019084f,
-0.015208f,0.008689f,0.019821f,
-0.012854f,0.00907f,0.020559f,
-0.01445f,0.000864f,0.020558f,
-0.013526f,0.002788f,0.020558f,
-0.013195f,0.0038f,0.020558f,
-0.012961f,0.004837f,0.020558f,
-0.012808f,0.005889f,0.020558f,
-0.012721f,0.006948f,0.020558f,
-0.022273f,0.007546f,0.01761f,
-0.022271f,0.006517f,0.017578f,
-0.02263f,0.005553f,0.017625f,
-0.015208f,0.008689f,0.019821f,
-0.017563f,0.008308f,0.019084f,
-0.019918f,0.007927f,0.018347f,
-0.020585f,0.004381f,0.018358f,
-0.01854f,0.003209f,0.019092f,
-0.016495f,0.002036f,0.019825f,
-0.022269f,0.007547f,0.017612f,
-0.017475f,0.007558f,0.019076f,
-0.012857f,0.009068f,0.020557f,
-0.017522f,0.006331f,0.019069f,
-0.017616f,0.005676f,0.019068f,
-0.017762f,0.005032f,0.019071f,
-0.017967f,0.004403f,0.019075f,
-0.018188f,0.00388f,0.019081f,
-0.02263f,0.005553f,0.017625f,
-0.020674f,-0.004689f,0.020559f,
-0.018795f,-0.003686f,0.020559f,
-0.017943f,-0.003056f,0.020559f,
-0.017132f,-0.002376f,0.020559f,
-0.016365f,-0.001649f,0.020559f,
-0.015657f,-0.000866f,0.020558f,
-0.01445f,0.000864f,0.020558f,
-0.023287f,0.004796f,0.017741f,
-0.02416f,0.004321f,0.017911f,
-0.016495f,0.002036f,0.019825f,
-0.01854f,0.003209f,0.019092f,
-0.020585f,0.004381f,0.018358f,
-0.023289f,0.002068f,0.018573f,
-0.022417f,-0.000184f,0.019235f,
-0.021546f,-0.002436f,0.019897f,
-0.02263f,0.005553f,0.017625f,
-0.018893f,0.002657f,0.019103f,
-0.019733f,0.001655f,0.019132f,
-0.01445f,0.000864f,0.020558f,
-0.020211f,0.001209f,0.01915f,
-0.020718f,0.000795f,0.019169f,
-0.021251f,0.000415f,0.01919f,
-0.024157f,0.004314f,0.017913f,
-0.021817f,0.00008f,0.019212f,
-0.020675f,-0.004681f,0.020557f,
4.9216e-6f,-0.041226f,0.001665f,
0.007022f,-0.040487f,0.001665f,
0.013732f,-0.038306f,0.001664f,
0.019842f,-0.034777f,0.001664f,
0.025084f,-0.030055f,0.001663f,
0.029231f,-0.024346f,0.001663f,
0.0321f,-0.0179f,0.001663f,
0.033565f,-0.010998f,0.001663f,
0.033564f,-0.003943f,0.001663f,
0.032096f,0.002959f,0.001664f,
0.029226f,0.009404f,0.001664f,
0.025077f,0.015111f,0.001665f,
0.019833f,0.019832f,0.001666f,
0.013722f,0.023359f,0.001666f,
0.007012f,0.025538f,0.001667f,
-5.3897e-6f,0.026274f,0.001668f,
0.03385f,-0.00747f,0.001663f,
0.033111f,-0.014508f,0.001663f,
0.030926f,-0.021239f,0.001663f,
0.027388f,-0.027368f,0.001663f,
0.022654f,-0.032628f,0.001663f,
0.016929f,-0.036788f,0.001664f,
0.010465f,-0.039667f,0.001664f,
0.003543f,-0.04114f,0.001665f,
-0.003533f,-0.041141f,0.001666f,
-0.010455f,-0.03967f,0.001666f,
-0.016921f,-0.036793f,0.001667f,
-0.022646f,-0.032635f,0.001668f,
-0.027382f,-0.027376f,0.001668f,
-0.030921f,-0.021248f,0.001669f,
-0.033109f,-0.014518f,0.001669f,
-0.03385f,-0.007481f,0.00167f,
-0.007022f,0.025536f,0.001668f,
-0.013732f,0.023355f,0.001669f,
-0.019842f,0.019826f,0.001669f,
-0.025085f,0.015104f,0.00167f,
-0.029231f,0.009395f,0.00167f,
-0.0321f,0.002949f,0.00167f,
-0.033566f,-0.003953f,0.00167f,
-0.033565f,-0.011008f,0.00167f,
-0.032097f,-0.01791f,0.001669f,
-0.029226f,-0.024355f,0.001669f,
-0.025078f,-0.030063f,0.001668f,
-0.019834f,-0.034783f,0.001667f,
-0.013723f,-0.03831f,0.001667f,
-0.007012f,-0.040489f,0.001666f,
-0.033201f,-0.000877f,0.00167f,
-0.031275f,0.005473f,0.00167f,
-0.028148f,0.011326f,0.00167f,
-0.023939f,0.016456f,0.00167f,
-0.018811f,0.020667f,0.001669f,
-0.012959f,0.023796f,0.001669f,
-0.006609f,0.025723f,0.001668f,
-5.4037e-6f,0.026374f,0.001668f,
0.006599f,0.025725f,0.001667f,
0.012949f,0.0238f,0.001666f,
0.018802f,0.020673f,0.001666f,
0.023932f,0.016464f,0.001665f,
0.028142f,0.011335f,0.001664f,
0.031271f,0.005483f,0.001664f,
0.033198f,-0.000867f,0.001663f,
0.029562f,-0.023601f,0.001663f,
0.031768f,-0.018645f,0.001663f,
0.033396f,-0.011796f,0.001663f,
0.032269f,-0.017102f,0.001663f,
0.033565f,-0.010183f,0.001663f,
0.033564f,-0.004576f,0.001663f,
0.025564f,-0.029395f,0.001663f,
0.028751f,-0.025006f,0.001663f,
0.007798f,-0.040235f,0.001664f,
0.012956f,-0.038558f,0.001664f,
0.020448f,-0.034231f,0.001663f,
0.024478f,-0.030601f,0.001663f,
0.019135f,-0.035185f,0.001664f,
0.014439f,-0.037897f,0.001664f,
0.033448f,-0.003395f,0.001663f,
0.032234f,0.00231f,0.001664f,
-0.028745f,-0.025017f,0.001669f,
-0.025559f,-0.029401f,0.001668f,
0.029479f,0.008835f,0.001664f,
0.031911f,0.003374f,0.001664f,
0.029033f,0.009669f,0.001664f,
0.025352f,0.014734f,0.001665f,
-0.029559f,-0.023607f,0.001669f,
-0.031764f,-0.018658f,0.001669f,
0.01981f,0.019845f,0.001666f,
0.019905f,0.019767f,0.001666f,
0.024941f,0.015234f,0.001665f,
-0.02447f,-0.03061f,0.001668f,
-0.020442f,-0.034236f,0.001667f,
0.000817f,-0.04114f,0.001665f,
0.00621f,-0.040572f,0.001665f,
-0.0062f,-0.040574f,0.001666f,
-0.000807f,-0.04114f,0.001665f,
-0.019818f,0.01984f,0.001669f,
-0.019917f,0.019758f,0.001669f,
-0.024947f,0.015228f,0.00167f,
-0.033394f,-0.011809f,0.001669f,
-0.032267f,-0.017109f,0.001669f,
-0.033449f,-0.003403f,0.00167f,
-0.032239f,0.002297f,0.00167f,
-0.012945f,-0.038562f,0.001667f,
-0.007789f,-0.040237f,0.001666f,
-0.029038f,0.009661f,0.00167f,
-0.025362f,0.014722f,0.00167f,
-0.029486f,0.008822f,0.00167f,
-0.031914f,0.003366f,0.00167f,
-0.019126f,-0.035192f,0.001667f,
-0.014431f,-0.037901f,0.001667f,
-0.033565f,-0.01019f,0.00167f,
-0.033566f,-0.00459f,0.00167f,
-0.03385f,-0.007481f,0.00167f,
0.03385f,-0.00747f,0.001163f,
-0.03385f,-0.007481f,0.00117f,
0.03385f,-0.00747f,0.001663f,
-0.033201f,-0.000877f,0.00167f,
-0.031275f,0.005473f,0.00167f,
-0.028148f,0.011326f,0.00167f,
-0.023939f,0.016456f,0.00167f,
-0.018811f,0.020667f,0.001669f,
-0.012959f,0.023796f,0.001669f,
-0.006609f,0.025723f,0.001668f,
-5.4037e-6f,0.026374f,0.001668f,
0.006599f,0.025725f,0.001667f,
0.012949f,0.0238f,0.001666f,
0.018802f,0.020673f,0.001666f,
0.023932f,0.016464f,0.001665f,
0.028142f,0.011335f,0.001664f,
0.031271f,0.005483f,0.001664f,
0.033198f,-0.000867f,0.001663f,
0.033198f,-0.000867f,0.001163f,
0.031271f,0.005483f,0.001164f,
0.028142f,0.011335f,0.001164f,
0.023932f,0.016464f,0.001165f,
0.018802f,0.020673f,0.001166f,
0.012949f,0.0238f,0.001166f,
0.006598f,0.025725f,0.001167f,
-5.4519e-6f,0.026374f,0.001168f,
-0.006609f,0.025723f,0.001168f,
-0.012959f,0.023796f,0.001169f,
-0.018811f,0.020667f,0.001169f,
-0.023939f,0.016456f,0.00117f,
-0.028148f,0.011326f,0.00117f,
-0.031275f,0.005473f,0.00117f,
-0.033201f,-0.000877f,0.00117f,
-0.026072f,-0.01498f,0.001669f,
-0.020215f,-0.014979f,0.001668f,
-0.014357f,-0.014978f,0.001668f,
-0.006499f,-0.016977f,0.001667f,
-0.006499f,-0.019212f,0.001667f,
-0.006499f,-0.021447f,0.001667f,
0.006501f,-0.021445f,0.001665f,
0.006501f,-0.01921f,0.001665f,
0.006501f,-0.016975f,0.001665f,
0.0085f,-0.014974f,0.001665f,
0.014358f,-0.014973f,0.001665f,
0.020216f,-0.014972f,0.001664f,
0.027954f,-0.017656f,0.001663f,
0.026169f,-0.021625f,0.001663f,
0.023731f,-0.025416f,0.001663f,
0.02067f,-0.028872f,0.001664f,
0.017063f,-0.031846f,0.001664f,
0.013036f,-0.034217f,0.001664f,
0.008741f,-0.035912f,0.001665f,
0.004344f,-0.036907f,0.001665f,
4.3103e-6f,-0.037226f,0.001665f,
-0.004336f,-0.036908f,0.001666f,
-0.008732f,-0.035915f,0.001666f,
-0.013028f,-0.034221f,0.001667f,
-0.017056f,-0.031851f,0.001667f,
-0.020664f,-0.028879f,0.001668f,
-0.023726f,-0.025423f,0.001668f,
-0.026166f,-0.021633f,0.001668f,
-0.027951f,-0.017664f,0.001669f,
-0.028059f,-0.017205f,0.001669f,
-0.028055f,-0.016719f,0.001669f,
-0.027934f,-0.016249f,0.001669f,
-0.027711f,-0.015833f,0.001669f,
-0.027396f,-0.015481f,0.001669f,
-0.026996f,-0.015206f,0.001669f,
-0.026541f,-0.015035f,0.001669f,
0.026074f,-0.014972f,0.001664f,
0.026823f,-0.015117f,0.001664f,
0.027464f,-0.015533f,0.001663f,
0.027902f,-0.016158f,0.001663f,
0.028073f,-0.016902f,0.001663f,
0.006653f,-0.016209f,0.001665f,
0.007086f,-0.01556f,0.001665f,
0.007735f,-0.015127f,0.001665f,
-0.006235f,-0.023278f,0.001666f,
-0.005466f,-0.024961f,0.001666f,
-0.004254f,-0.026359f,0.001666f,
-0.002698f,-0.027359f,0.001666f,
-0.000923f,-0.02788f,0.001666f,
0.000927f,-0.027879f,0.001666f,
0.002703f,-0.027358f,0.001665f,
0.004259f,-0.026357f,0.001665f,
0.00547f,-0.024959f,0.001665f,
0.006238f,-0.023276f,0.001665f,
-0.0085f,-0.014977f,0.001667f,
-0.007734f,-0.015129f,0.001667f,
-0.007085f,-0.015562f,0.001667f,
-0.006652f,-0.016211f,0.001667f,
-0.004853f,-0.007477f,0.001667f,
-0.004771f,-0.00836f,0.001667f,
-0.004512f,-0.009263f,0.001667f,
-0.004061f,-0.010132f,0.001667f,
-0.003431f,-0.010908f,0.001667f,
-0.002655f,-0.011538f,0.001667f,
-0.001786f,-0.011989f,0.001666f,
-0.000882f,-0.012248f,0.001666f,
5.4598e-7f,-0.012329f,0.001666f,
0.000883f,-0.012248f,0.001666f,
0.001787f,-0.011988f,0.001666f,
0.002656f,-0.011538f,0.001666f,
0.003431f,-0.010907f,0.001666f,
0.004062f,-0.010131f,0.001666f,
0.004512f,-0.009262f,0.001666f,
0.004771f,-0.008359f,0.001666f,
0.004852f,-0.007476f,0.001666f,
0.004771f,-0.006593f,0.001666f,
0.004511f,-0.00569f,0.001666f,
0.004061f,-0.004821f,0.001666f,
0.00343f,-0.004045f,0.001666f,
0.002654f,-0.003415f,0.001666f,
0.001785f,-0.002965f,0.001666f,
0.000882f,-0.002705f,0.001667f,
-9.3652e-7f,-0.002624f,0.001667f,
-0.000884f,-0.002705f,0.001667f,
-0.001787f,-0.002965f,0.001667f,
-0.002656f,-0.003415f,0.001667f,
-0.003432f,-0.004046f,0.001667f,
-0.004062f,-0.004822f,0.001667f,
-0.004512f,-0.005691f,0.001667f,
-0.004772f,-0.006594f,0.001667f,
-1.0134e-6f,-0.002376f,0.001667f,
0.001059f,-0.002487f,0.001667f,
0.002073f,-0.002816f,0.001666f,
0.002997f,-0.003349f,0.001666f,
0.003789f,-0.004062f,0.001666f,
0.004416f,-0.004925f,0.001666f,
0.00485f,-0.005899f,0.001666f,
0.005072f,-0.006942f,0.001666f,
0.005072f,-0.008008f,0.001666f,
0.00485f,-0.009051f,0.001666f,
0.004417f,-0.010025f,0.001666f,
0.00379f,-0.010888f,0.001666f,
0.002998f,-0.011601f,0.001666f,
0.002075f,-0.012134f,0.001666f,
0.001061f,-0.012464f,0.001666f,
5.4477e-7f,-0.012576f,0.001666f,
-0.00106f,-0.012464f,0.001666f,
-0.002074f,-0.012135f,0.001666f,
-0.002997f,-0.011602f,0.001667f,
-0.00379f,-0.010889f,0.001667f,
-0.004417f,-0.010026f,0.001667f,
-0.00485f,-0.009052f,0.001667f,
-0.005072f,-0.008009f,0.001667f,
-0.005072f,-0.006943f,0.001667f,
-0.004851f,-0.0059f,0.001667f,
-0.004417f,-0.004926f,0.001667f,
-0.003791f,-0.004064f,0.001667f,
-0.002999f,-0.00335f,0.001667f,
-0.002075f,-0.002817f,0.001667f,
-0.001061f,-0.002487f,0.001667f,
1.9717e-6f,-0.025146f,0.001666f,
-0.000767f,-0.025065f,0.001666f,
-0.001503f,-0.024826f,0.001666f,
-0.002173f,-0.024439f,0.001666f,
-0.002748f,-0.023922f,0.001666f,
-0.003203f,-0.023296f,0.001666f,
-0.003517f,-0.022589f,0.001666f,
-0.003678f,-0.021833f,0.001666f,
-0.003678f,-0.021059f,0.001666f,
-0.003518f,-0.020303f,0.001666f,
-0.003203f,-0.019596f,0.001666f,
-0.002749f,-0.01897f,0.001666f,
-0.002174f,-0.018452f,0.001666f,
-0.001504f,-0.018066f,0.001666f,
-0.000768f,-0.017826f,0.001666f,
-0.00345f,-0.021447f,0.001666f,
-0.003384f,-0.022121f,0.001666f,
-0.003187f,-0.022768f,0.001666f,
-0.002868f,-0.023365f,0.001666f,
-0.002439f,-0.023888f,0.001666f,
-0.001916f,-0.024317f,0.001666f,
-0.001319f,-0.024636f,0.001666f,
-0.000671f,-0.024832f,0.001666f,
2.4378e-6f,-0.024899f,0.001666f,
0.000676f,-0.024832f,0.001666f,
0.001324f,-0.024636f,0.001666f,
0.00192f,-0.024317f,0.001666f,
0.002444f,-0.023887f,0.001666f,
0.002873f,-0.023364f,0.001666f,
0.003192f,-0.022767f,0.001666f,
0.003388f,-0.022119f,0.001666f,
0.003454f,-0.021446f,0.001666f,
0.003388f,-0.020773f,0.001666f,
0.003191f,-0.020125f,0.001666f,
0.002872f,-0.019528f,0.001666f,
0.002443f,-0.019005f,0.001666f,
0.001919f,-0.018576f,0.001666f,
0.001323f,-0.018257f,0.001666f,
0.000675f,-0.018061f,0.001666f,
1.3831e-6f,-0.017994f,0.001666f,
-0.000672f,-0.018061f,0.001666f,
-0.00132f,-0.018257f,0.001666f,
-0.001916f,-0.018576f,0.001666f,
-0.00244f,-0.019006f,0.001666f,
-0.002869f,-0.019529f,0.001666f,
-0.003188f,-0.020126f,0.001666f,
-0.003384f,-0.020774f,0.001666f,
8.4124e-7f,-0.017746f,0.001666f,
0.00077f,-0.017826f,0.001666f,
0.001506f,-0.018065f,0.001666f,
0.002176f,-0.018452f,0.001666f,
0.002751f,-0.018969f,0.001666f,
0.003205f,-0.019595f,0.001666f,
0.00352f,-0.020302f,0.001666f,
0.003681f,-0.021058f,0.001666f,
0.003681f,-0.021832f,0.001666f,
0.00352f,-0.022588f,0.001666f,
0.003206f,-0.023295f,0.001666f,
0.002751f,-0.023921f,0.001666f,
0.002177f,-0.024439f,0.001666f,
0.001507f,-0.024825f,0.001666f,
0.000771f,-0.025065f,0.001666f,
-0.009202f,0.004942f,0.001668f,
